Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Year,Revenue,Running Total
2018-10-22,CA-2018-127180,Canon imageCLASS 2200 Advanced Copier,Technology,New York City,United States,Tom Ashbrook,0.2,10024.0,Canon,3920.0,0.35,4.0,East,11200.0,Home Office,2018-10-24,First Class,New York,Copiers,2018,44800.0,1023076.0
2018-02-17,CA-2018-109085,Vtech CS6719,Technology,Troy,United States,Christine Kargatis,0.4,45373.0,Other,-12.0,-0.2,1.0,East,58.0,Home Office,2018-02-20,First Class,Ohio,Phones,2018,58.0,1023134.0
2018-04-20,US-2018-166324,Avaya 5410 Digital phone,Technology,Cleveland,United States,Brad Eason,0.4,44105.0,Avaya,-24.0,-0.2,3.0,East,122.0,Home Office,2018-04-21,First Class,Ohio,Phones,2018,366.0,1023500.0
2018-09-29,CA-2018-121300,Logitech G700s Rechargeable Gaming Mouse,Technology,Mentor,United States,Maureen Gastineau,0.2,44060.0,Logitech,66.0,0.28,3.0,East,240.0,Home Office,2018-09-29,Same Day,Ohio,Accessories,2018,720.0,1024220.0
2018-10-03,CA-2018-143035,Logitech G19 Programmable Gaming Keyboard,Technology,New York City,United States,Chuck Clark,0.0,10009.0,Logitech,67.0,0.18,3.0,East,372.0,Home Office,2018-10-05,Second Class,New York,Accessories,2018,1116.0,1025336.0
2018-11-13,CA-2018-160416,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,Technology,Yonkers,United States,Alan Dominguez,0.0,10701.0,KeyTronic,71.0,0.43,4.0,East,164.0,Home Office,2018-11-18,Second Class,New York,Accessories,2018,656.0,1025992.0
2018-03-16,CA-2018-152135,Geemarc AmpliPOWER60,Technology,Lakewood,United States,Matthew Grinstein,0.4,44107.0,Other,-82.0,-0.18,8.0,East,445.0,Home Office,2018-03-18,Second Class,Ohio,Phones,2018,3560.0,1029552.0
2018-04-10,CA-2018-150623,Logitech G700s Rechargeable Gaming Mouse,Technology,Waterbury,United States,Dennis Bolton,0.0,6708.0,Logitech,42.0,0.42,1.0,East,100.0,Home Office,2018-04-14,Standard Class,Connecticut,Accessories,2018,100.0,1029652.0
2018-09-15,CA-2018-139822,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Waterbury,United States,Dean percer,0.0,6708.0,Micro Innovations,11.0,0.18,2.0,East,60.0,Home Office,2018-09-21,Standard Class,Connecticut,Accessories,2018,120.0,1029772.0
2018-12-14,CA-2018-151799,Canon PC1080F Personal Copier,Technology,Lawrence,United States,Ben Ferrer,0.0,1841.0,Canon,468.0,0.39,2.0,East,1200.0,Home Office,2018-12-18,Standard Class,Massachusetts,Copiers,2018,2400.0,1032172.0
2018-07-17,US-2018-105046,Avaya 5420 Digital phone,Technology,Rome,United States,Bill Eplett,0.0,13440.0,Avaya,67.0,0.25,2.0,East,270.0,Home Office,2018-07-23,Standard Class,New York,Phones,2018,540.0,1032712.0
2018-03-07,CA-2018-136672,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Clinton,United States,Michael Granlund,0.0,20735.0,Logitech,5.0,0.1,3.0,East,49.0,Home Office,2018-03-12,Standard Class,Maryland,Accessories,2018,147.0,1032859.0
2018-06-17,CA-2018-165323,Kingston Digital DataTraveler 64GB USB 2.0,Technology,New York City,United States,Steven Roelle,0.0,10024.0,Kingston,8.0,0.08,3.0,East,101.0,Home Office,2018-06-21,Standard Class,New York,Accessories,2018,303.0,1033162.0
2018-11-30,CA-2018-105333,Panasonic BusinessÂ TelephonesÂ KX-T7736,Technology,New York City,United States,Victor Preis,0.0,10011.0,Panasonic,164.0,0.3,3.0,East,546.0,Home Office,2018-12-04,Standard Class,New York,Phones,2018,1638.0,1034800.0
2018-03-11,US-2018-133081,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Cambridge,United States,Paul Van Hugh,0.0,2138.0,Memorex,25.0,0.39,4.0,East,64.0,Home Office,2018-03-15,Standard Class,Massachusetts,Accessories,2018,256.0,1035056.0
2018-10-06,US-2018-136868,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,New York City,United States,Cyra Reiten,0.0,10035.0,Logitech,115.0,0.36,4.0,East,320.0,Home Office,2018-10-12,Standard Class,New York,Accessories,2018,1280.0,1036336.0
2018-11-16,US-2018-114657,Hewlett-Packard 300S Scientific Calculator,Technology,Yonkers,United States,Mick Hernandez,0.0,10701.0,Hewlett-Packard,24.0,0.46,4.0,East,52.0,Home Office,2018-11-21,Standard Class,New York,Machines,2018,208.0,1036544.0
2018-06-17,CA-2018-165323,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,New York City,United States,Steven Roelle,0.0,10024.0,Hewlett-Packard,1668.0,0.49,5.0,East,3405.0,Home Office,2018-06-21,Standard Class,New York,Machines,2018,17025.0,1053569.0
2018-08-06,CA-2018-151981,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Concord,United States,Gary Mitchum,0.0,3301.0,Ativa,247.0,0.3,5.0,East,825.0,Home Office,2018-08-12,Standard Class,New Hampshire,Phones,2018,4125.0,1057694.0
2018-01-28,US-2018-166037,Plantronics Audio 478 Stereo USB Headset,Technology,New York City,United States,Craig Leslie,0.0,10009.0,Plantronics,157.0,0.35,9.0,East,450.0,Home Office,2018-02-01,Standard Class,New York,Accessories,2018,4050.0,1061744.0
2018-07-03,US-2018-129777,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Quincy,United States,Frank Merwin,0.0,2169.0,Other,93.0,0.36,10.0,East,259.0,Home Office,2018-07-09,Standard Class,Massachusetts,Accessories,2018,2590.0,1064334.0
2018-06-02,CA-2018-127705,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Lorain,United States,Alejandro Ballentine,0.4,44052.0,Other,-1.0,-0.22,1.0,East,3.0,Home Office,2018-06-06,Standard Class,Ohio,Phones,2018,3.0,1064337.0
2018-09-24,CA-2018-121839,Apple iPhone 5,Technology,Lancaster,United States,Mick Hernandez,0.4,43130.0,Apple,-253.0,-0.22,3.0,East,1170.0,Home Office,2018-09-28,Standard Class,Ohio,Phones,2018,3510.0,1067847.0
2018-03-10,CA-2018-144638,Cisco SPA525G2 IP Phone - Wireless,Technology,Chester,United States,Mick Hernandez,0.4,19013.0,Cisco,-8.0,-0.23,3.0,East,36.0,Home Office,2018-03-14,Standard Class,Pennsylvania,Phones,2018,108.0,1067955.0
2018-03-11,US-2018-141558,Nortel Meridian M5316 Digital phone,Technology,Philadelphia,United States,Marc Harrigan,0.4,19140.0,Nortel,-181.0,-0.23,5.0,East,777.0,Home Office,2018-03-16,Standard Class,Pennsylvania,Phones,2018,3885.0,1071840.0
2018-07-21,US-2018-160465,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Cleveland,United States,Sean Wendt,0.4,44105.0,Other,-53.0,-0.25,6.0,East,211.0,Home Office,2018-07-26,Standard Class,Ohio,Phones,2018,1266.0,1073106.0
2018-12-01,CA-2018-144862,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Philadelphia,United States,Erica Hernandez,0.4,19143.0,Belkin,9.0,0.15,7.0,East,63.0,Home Office,2018-12-05,Standard Class,Pennsylvania,Phones,2018,441.0,1073547.0
2015-11-19,CA-2015-158274,AT&T TR1909W,Technology,Monroe,United States,Robert Marley,0.0,71203.0,AT&T,131.0,0.26,4.0,South,504.0,Home Office,2015-11-24,Second Class,Louisiana,Phones,2015,2016.0,2016.0
2015-11-19,CA-2015-158274,Nokia Lumia 521 (T-Mobile),Technology,Monroe,United States,Robert Marley,0.0,71203.0,Nokia,42.0,0.28,5.0,South,150.0,Home Office,2015-11-24,Second Class,Louisiana,Phones,2015,750.0,2766.0
2015-11-19,CA-2015-158274,HP Standard 104 key PS/2 Keyboard,Technology,Monroe,United States,Robert Marley,0.0,71203.0,HP,7.0,0.25,2.0,South,29.0,Home Office,2015-11-24,Second Class,Louisiana,Accessories,2015,58.0,2824.0
2015-09-13,US-2015-156216,GBC Instant Index System for Binding Systems,Office Supplies,Charlotte,United States,Erin Ashbrook,0.7,28205.0,GBC,-12.0,-0.67,7.0,South,19.0,Corporate,2015-09-17,Standard Class,North Carolina,Binders,2015,133.0,2957.0
2015-08-09,CA-2015-167850,AT&T 1070 Corded Phone,Technology,Saint Petersburg,United States,Andy Gerbode,0.2,33710.0,AT&T,22.0,0.13,2.0,South,178.0,Corporate,2015-08-16,Standard Class,Florida,Phones,2015,356.0,3313.0
2015-08-09,CA-2015-167850,Xerox 21,Office Supplies,Saint Petersburg,United States,Andy Gerbode,0.2,33710.0,Xerox,5.0,0.35,3.0,South,16.0,Corporate,2015-08-16,Standard Class,Florida,Paper,2015,48.0,3361.0
2015-12-24,CA-2015-113166,Xerox 1974,Office Supplies,Miami,United States,Luke Foster,0.2,33180.0,Xerox,3.0,0.36,2.0,South,10.0,Consumer,2015-12-26,First Class,Florida,Paper,2015,20.0,3381.0
2015-04-16,CA-2015-155208,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Wilmington,United States,Stephanie Phelps,0.2,28403.0,Avery,10.0,0.25,6.0,South,39.0,Corporate,2015-04-20,Standard Class,North Carolina,Art,2015,234.0,3615.0
2015-12-19,US-2015-150574,Insertable Tab Post Binder Dividers,Office Supplies,Jacksonville,United States,Mike Kennedy,0.7,32216.0,Other,-4.0,-0.77,2.0,South,5.0,Consumer,2015-12-25,Standard Class,Florida,Binders,2015,10.0,3625.0
2015-12-19,US-2015-150574,Belkin QODE FastFit Bluetooth Keyboard,Technology,Jacksonville,United States,Mike Kennedy,0.2,32216.0,Belkin,-19.0,-0.08,5.0,South,248.0,Consumer,2015-12-25,Standard Class,Florida,Accessories,2015,1240.0,4865.0
2015-03-03,CA-2015-155852,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Wilmington,United States,Ashley Jarboe,0.2,28403.0,Zebra,3.0,0.18,4.0,South,19.0,Consumer,2015-03-07,Second Class,North Carolina,Art,2015,76.0,4941.0
2015-09-14,CA-2015-145576,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Tampa,United States,Cynthia Arntzen,0.2,33614.0,Other,1.0,0.1,5.0,South,13.0,Consumer,2015-09-18,Second Class,Florida,Appliances,2015,65.0,5006.0
2015-09-14,CA-2015-145576,Advantus Panel Wall Acrylic Frame,Furniture,Tampa,United States,Cynthia Arntzen,0.2,33614.0,Advantus,4.0,0.29,3.0,South,13.0,Consumer,2015-09-18,Second Class,Florida,Furnishings,2015,39.0,5045.0
2015-03-15,CA-2015-149958,"Hot File 7-Pocket, Floor Stand",Office Supplies,Tampa,United States,Alan Shonely,0.2,33614.0,Other,18.0,0.13,1.0,South,143.0,Consumer,2015-03-19,Standard Class,Florida,Storage,2015,143.0,5188.0
2015-03-15,CA-2015-149958,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Tampa,United States,Alan Shonely,0.2,33614.0,Eldon,5.0,0.11,3.0,South,46.0,Consumer,2015-03-19,Standard Class,Florida,Furnishings,2015,138.0,5326.0
2015-03-15,CA-2015-149958,Insertable Tab Post Binder Dividers,Office Supplies,Tampa,United States,Alan Shonely,0.7,33614.0,Other,-6.0,-0.77,3.0,South,7.0,Consumer,2015-03-19,Standard Class,Florida,Binders,2015,21.0,5347.0
2015-03-15,CA-2015-149958,GBC VeloBinder Manual Binding System,Office Supplies,Tampa,United States,Alan Shonely,0.7,33614.0,GBC,-32.0,-0.73,4.0,South,43.0,Consumer,2015-03-19,Standard Class,Florida,Binders,2015,172.0,5519.0
2015-03-15,CA-2015-149958,Xerox 1889,Office Supplies,Tampa,United States,Alan Shonely,0.2,33614.0,Xerox,48.0,0.36,3.0,South,132.0,Consumer,2015-03-19,Standard Class,Florida,Paper,2015,396.0,5915.0
2015-07-05,CA-2015-157784,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,Technology,Jackson,United States,Michael Chen,0.0,39212.0,NETGEAR,163.0,0.34,3.0,South,480.0,Consumer,2015-07-08,First Class,Mississippi,Accessories,2015,1440.0,7355.0
2015-07-05,CA-2015-157784,Avery 516,Office Supplies,Jackson,United States,Michael Chen,0.0,39212.0,Avery,7.0,0.47,2.0,South,15.0,Consumer,2015-07-08,First Class,Mississippi,Labels,2015,30.0,7385.0
2015-07-05,CA-2015-157784,Xerox 1995,Office Supplies,Jackson,United States,Michael Chen,0.0,39212.0,Xerox,9.0,0.48,3.0,South,19.0,Consumer,2015-07-08,First Class,Mississippi,Paper,2015,57.0,7442.0
2015-06-21,US-2015-117135,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Waynesboro,United States,Naresj Patel,0.0,22980.0,Luxo,15.0,0.14,1.0,South,104.0,Consumer,2015-06-23,Second Class,Virginia,Furnishings,2015,104.0,7546.0
2015-06-21,US-2015-117135,Konftel 250 ConferenceÂ phoneÂ - Charcoal black,Technology,Waynesboro,United States,Naresj Patel,0.0,22980.0,Other,74.0,0.26,1.0,South,285.0,Consumer,2015-06-23,Second Class,Virginia,Phones,2015,285.0,7831.0
2015-06-21,US-2015-117135,Recycled Eldon Regeneration Jumbo File,Office Supplies,Waynesboro,United States,Naresj Patel,0.0,22980.0,Other,10.0,0.28,3.0,South,37.0,Consumer,2015-06-23,Second Class,Virginia,Storage,2015,111.0,7942.0
2015-09-12,CA-2015-138527,Xerox 220,Office Supplies,Cary,United States,Brad Norvell,0.2,27511.0,Xerox,4.0,0.35,2.0,South,10.0,Corporate,2015-09-17,Standard Class,North Carolina,Paper,2015,20.0,7962.0
2015-09-12,CA-2015-138527,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Cary,United States,Brad Norvell,0.2,27511.0,Fellowes,19.0,0.11,5.0,South,167.0,Corporate,2015-09-17,Standard Class,North Carolina,Appliances,2015,835.0,8797.0
2015-09-12,CA-2015-138527,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Cary,United States,Brad Norvell,0.2,27511.0,SanDisk,2.0,0.15,1.0,South,15.0,Corporate,2015-09-17,Standard Class,North Carolina,Accessories,2015,15.0,8812.0
2015-01-13,CA-2015-162775,Staple envelope,Office Supplies,Bossier City,United States,Chris Selesnick,0.0,71111.0,Staple envelope,5.0,0.47,2.0,South,11.0,Corporate,2015-01-15,Second Class,Louisiana,Envelopes,2015,22.0,8834.0
2015-01-13,CA-2015-162775,Brown Kraft Recycled Envelopes,Office Supplies,Bossier City,United States,Chris Selesnick,0.0,71111.0,Other,25.0,0.5,3.0,South,51.0,Corporate,2015-01-15,Second Class,Louisiana,Envelopes,2015,153.0,8987.0
2015-01-13,CA-2015-162775,Plantronics S12 Corded Telephone Headset System,Technology,Bossier City,United States,Chris Selesnick,0.0,71111.0,Plantronics,259.0,0.4,6.0,South,647.0,Corporate,2015-01-15,Second Class,Louisiana,Accessories,2015,3882.0,12869.0
2015-01-13,CA-2015-162775,3-ring staple pack,Office Supplies,Bossier City,United States,Chris Selesnick,0.0,71111.0,3-ring staple pack,3.0,0.48,3.0,South,6.0,Corporate,2015-01-15,Second Class,Louisiana,Binders,2015,18.0,12887.0
2015-01-13,CA-2015-162775,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Bossier City,United States,Chris Selesnick,0.0,71111.0,Fellowes,34.0,0.06,6.0,South,573.0,Corporate,2015-01-15,Second Class,Louisiana,Storage,2015,3438.0,16325.0
2015-05-14,CA-2015-106810,Electrix Halogen Magnifier Lamp,Furniture,Saint Petersburg,United States,Anthony Johnson,0.2,33710.0,Electrix,23.0,0.08,2.0,South,311.0,Corporate,2015-05-20,Standard Class,Florida,Furnishings,2015,622.0,16947.0
2015-01-10,CA-2015-149020,Avery 482,Office Supplies,Springfield,United States,Anthony Jacobs,0.0,22153.0,Avery,1.0,0.47,1.0,South,3.0,Corporate,2015-01-15,Standard Class,Virginia,Labels,2015,3.0,16950.0
2015-01-10,CA-2015-149020,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Springfield,United States,Anthony Jacobs,0.0,22153.0,Howard Miller,21.0,0.41,1.0,South,52.0,Corporate,2015-01-15,Standard Class,Virginia,Furnishings,2015,52.0,17002.0
2015-12-05,CA-2015-138296,Recycled Eldon Regeneration Jumbo File,Office Supplies,Alexandria,United States,Roy Collins,0.0,22304.0,Other,7.0,0.28,2.0,South,25.0,Consumer,2015-12-12,Standard Class,Virginia,Storage,2015,50.0,17052.0
2015-09-22,CA-2015-127488,Avery File Folder Labels,Office Supplies,Boca Raton,United States,Maribeth Schnelling,0.2,33433.0,Avery,2.0,0.36,2.0,South,5.0,Consumer,2015-09-24,Second Class,Florida,Labels,2015,10.0,17062.0
2015-05-21,CA-2015-117639,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Virginia Beach,United States,Mitch Willingham,0.0,23464.0,Fellowes,1276.0,0.47,7.0,South,2716.0,Corporate,2015-05-25,Standard Class,Virginia,Binders,2015,19012.0,36074.0
2015-05-21,CA-2015-117639,Plantronics Voyager Pro Legend,Technology,Virginia Beach,United States,Mitch Willingham,0.0,23464.0,Plantronics,173.0,0.28,3.0,South,618.0,Corporate,2015-05-25,Standard Class,Virginia,Phones,2015,1854.0,37928.0
2015-04-07,CA-2015-124023,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Mobile,United States,Pauline Johnson,0.0,36608.0,Other,3.0,0.31,2.0,South,9.0,Consumer,2015-04-10,First Class,Alabama,Furnishings,2015,18.0,37946.0
2015-09-05,CA-2015-136861,Telescoping Adjustable Floor Lamp,Furniture,Saint Petersburg,United States,Patrick Ryan,0.2,33710.0,Other,2.0,0.06,2.0,South,32.0,Consumer,2015-09-07,First Class,Florida,Furnishings,2015,64.0,38010.0
2015-11-05,US-2015-114377,"Global Stack Chair with Arms, Black",Furniture,Hampton,United States,Barry Gonzalez,0.0,23666.0,Global,40.0,0.27,5.0,South,150.0,Consumer,2015-11-05,Same Day,Virginia,Chairs,2015,750.0,38760.0
2015-07-28,CA-2015-131541,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Apopka,United States,Chloris Kastensmidt,0.2,32712.0,Other,13.0,0.1,6.0,South,130.0,Consumer,2015-07-28,Same Day,Florida,Furnishings,2015,780.0,39540.0
2015-03-31,CA-2015-130428,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Tampa,United States,Trudy Glocke,0.2,33614.0,Global,98.0,0.09,7.0,South,1125.0,Consumer,2015-03-31,Same Day,Florida,Chairs,2015,7875.0,47415.0
2015-04-29,CA-2015-142727,"Global Stack Chair without Arms, Black",Furniture,Lake Charles,United States,Harry Greene,0.0,70601.0,Global,13.0,0.25,2.0,South,52.0,Consumer,2015-05-01,Second Class,Louisiana,Chairs,2015,104.0,47519.0
2015-01-13,CA-2015-109232,Global Highback Leather Tilter in Burgundy,Furniture,Mount Pleasant,United States,Natalie DeCherney,0.0,29464.0,Global,87.0,0.16,6.0,South,546.0,Consumer,2015-01-16,Second Class,South Carolina,Chairs,2015,3276.0,50795.0
2015-12-16,CA-2015-100706,Ultra Door Push Plate,Furniture,Springfield,United States,Laurel Elliston,0.0,22153.0,Ultra,10.0,0.33,6.0,South,29.0,Consumer,2015-12-18,Second Class,Virginia,Furnishings,2015,174.0,50969.0
2015-06-09,CA-2015-132612,Bevis 44 x 96 Conference Tables,Furniture,Harrisonburg,United States,Frank Olsen,0.0,22801.0,Bevis,245.0,0.17,7.0,South,1441.0,Consumer,2015-06-11,Second Class,Virginia,Tables,2015,10087.0,61056.0
2015-12-19,CA-2015-120768,High-Back Leather Manager's Chair,Furniture,Florence,United States,Irene Maddox,0.0,35630.0,Other,164.0,0.09,14.0,South,1820.0,Consumer,2015-12-21,Second Class,Alabama,Chairs,2015,25480.0,86536.0
2015-12-23,CA-2015-154158,"Padded Folding Chairs, Black, 4/Carton",Furniture,Tampa,United States,Craig Carreira,0.2,33614.0,Other,6.0,0.1,1.0,South,65.0,Consumer,2015-12-27,Second Class,Florida,Chairs,2015,65.0,86601.0
2015-01-21,CA-2015-110422,Ultra Door Pull Handle,Furniture,Miami,United States,Tom Boeckenhauer,0.2,33180.0,Ultra,4.0,0.16,3.0,South,25.0,Consumer,2015-01-23,Second Class,Florida,Furnishings,2015,75.0,86676.0
2015-08-08,CA-2015-156790,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Jacksonville,United States,Vivek Gonzalez,0.2,32216.0,O'Sullivan,-8.0,-0.05,4.0,South,155.0,Consumer,2015-08-10,Second Class,Florida,Bookcases,2015,620.0,87296.0
2015-08-29,CA-2015-169775,Balt Solid Wood Rectangular Table,Furniture,Miami,United States,Ryan Akin,0.45,33178.0,Balt,-111.0,-0.64,3.0,South,174.0,Consumer,2015-09-02,Second Class,Florida,Tables,2015,522.0,87818.0
2015-06-27,CA-2015-104283,KI Adjustable-Height Table,Furniture,Southaven,United States,Liz MacKendrick,0.0,38671.0,KI,22.0,0.26,1.0,South,86.0,Consumer,2015-07-01,Standard Class,Mississippi,Tables,2015,86.0,87904.0
2015-07-26,CA-2015-116190,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Atlanta,United States,Sheri Gordon,0.0,30318.0,Other,18.0,0.27,2.0,South,68.0,Consumer,2015-08-01,Standard Class,Georgia,Chairs,2015,136.0,88040.0
2015-01-20,US-2015-147627,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Jonesboro,United States,Hunter Lopez,0.0,72401.0,Hon,224.0,0.21,3.0,South,1068.0,Consumer,2015-01-26,Standard Class,Arkansas,Chairs,2015,3204.0,91244.0
2015-07-26,CA-2015-116190,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Atlanta,United States,Sheri Gordon,0.0,30318.0,DAX,9.0,0.36,3.0,South,26.0,Consumer,2015-08-01,Standard Class,Georgia,Furnishings,2015,78.0,91322.0
2015-01-20,US-2015-147627,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Jonesboro,United States,Hunter Lopez,0.0,72401.0,Eldon,12.0,0.3,4.0,South,39.0,Consumer,2015-01-26,Standard Class,Arkansas,Furnishings,2015,156.0,91478.0
2015-09-14,CA-2015-159184,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Macon,United States,John Castell,0.0,31204.0,Seth Thomas,53.0,0.37,5.0,South,142.0,Consumer,2015-09-19,Standard Class,Georgia,Furnishings,2015,710.0,92188.0
